_id,restaurante_id,cardapio_id,nome,descricao,categoria,preco,fotos[0],ingredientes[0],ingredientes[1],ingredientes[2],ingredientes[3],ingredientes[4],ingredientes[5],ingredientes[6],ingredientes[7],informacoes_nutricionais.calorias,informacoes_nutricionais.proteinas,informacoes_nutricionais.carboidratos,informacoes_nutricionais.gorduras,opcoes_dieteticas[0],opcoes_dieteticas[1],destaque,promocao.ativo,promocao.preco_promocional,promocao.validade,disponivel,tempo_preparo,avaliacao_media,total_avaliacoes,data_criacao,ultima_atualizacao,alergenos[0],alergenos[1],alergenos[2]
683d8d05c709d34c0311e767,683d8d05c709d34c0311e49b,683d8d05c709d34c0311e4cd,Gorgeous Plastic Shoes,Clamo canonicus viridis suus confero chirographum caries spes. Admoveo decretum recusandae custodia comminor adulatio minima creo rerum. Atque cimentarius aeger corrigo earum abutor barba.,Acompanhamento,128.06086637765793,https://loremflickr.com/708/2423/food?lock=7524677611982395,sui,umbra,aperte,,,,,,977,24,102,7,vegano,,false,false,112.63233442025636,2025-06-18T04:34:35.507Z,true,13,4.75296010870856,165,2024-03-25T11:17:30.136Z,2025-02-27T16:57:18.465Z,soja,frutos do mar,glúten
683d8d05c709d34c0311e768,683d8d05c709d34c0311e49c,683d8d05c709d34c0311e4ce,Generic Wooden Pizza,Sumo avarus taedium tamen voveo. Stips tergo vinculum vinum voro solus acerbitas arto decens. Theatrum sopor animus.,Acompanhamento,75.17100343309646,https://loremflickr.com/1283/2356/food?lock=6525879161048860,solus,aestas,decens,canis,sui,iste,vilitas,,406,40,144,57,vegetariano,vegano,false,false,101.2610845515727,2025-09-01T13:04:32.974Z,true,35,3.3270160909330184,76,2025-05-02T04:21:23.393Z,2025-03-28T09:30:40.068Z,lactose,amendoim,glúten
683d8d05c709d34c0311e76a,683d8d05c709d34c0311e49c,683d8d05c709d34c0311e4ce,Small Marble Computer,Concedo basium amplus enim. Tergum admoveo cauda damnatio aranea cerno temporibus paulatim convoco. Caveo consequatur demo antea audeo vulariter centum caritas.,Prato Principal,121.29434168612565,https://loremflickr.com/2449/665/food?lock=1020456332064226,dolorem,pax,talis,,,,,,753,70,19,11,sem glúten,,false,false,112.55886861835612,2025-09-09T23:02:27.034Z,true,43,2.129445236897589,195,2025-03-10T06:44:09.876Z,2025-04-02T00:48:10.344Z,,,
683d8d05c709d34c0311e76b,683d8d05c709d34c0311e49c,683d8d05c709d34c0311e4ce,Sleek Concrete Cheese,Thymum addo comprehendo. Tantillus officia abeo surgo. Talio administratio virgo valeo colligo cattus.,Acompanhamento,114.58596006711561,https://loremflickr.com/338/2106/food?lock=1016315332616091,adnuo,aer,magni,verbum,aegrus,,,,721,44,91,89,,,false,false,105.9488602529385,2025-07-05T09:43:02.076Z,true,42,4.3180468015402,40,2025-03-04T16:21:09.400Z,2025-04-03T03:52:00.126Z,,,
683d8d05c709d34c0311e774,683d8d05c709d34c0311e49c,683d8d05c709d34c0311e4ce,Electronic Ceramic Sausages,Sopor apparatus vos solutio. Decipio stillicidium cupio territo confido error apud carus. Terror trepide alter aliquid accommodo corrigo vesica defetiscor.,Bebida,33.08878890735016,https://loremflickr.com/2350/3923/food?lock=2510696817063705,stabilis,turba,vae,defaeco,textilis,verecundia,contigo,,255,22,77,50,sem glúten,vegano,false,false,29.377485925996773,2025-09-21T11:26:53.280Z,true,38,2.570001197948187,13,2024-03-27T01:35:09.622Z,2025-03-20T05:11:00.712Z,ovos,lactose,
683d8d05c709d34c0311e778,683d8d05c709d34c0311e49d,683d8d05c709d34c0311e4cf,Small Metal Fish,Maiores vespillo tamen quasi concido una. Vitiosus vulgaris cubitum. Alveus tutis soluta considero sustineo cenaculum celo ait convoco.,Acompanhamento,5.3475769765121814,https://loremflickr.com/947/1192/food?lock=5670336868570692,adipisci,victus,asporto,culpa,earum,dens,,,914,49,10,49,vegano,,false,false,21.856179103078297,2025-08-30T11:38:38.405Z,true,24,4.684786954475114,68,2024-05-27T21:20:03.825Z,2025-03-09T13:09:05.477Z,ovos,lactose,
683d8d05c709d34c0311e77b,683d8d05c709d34c0311e49d,683d8d05c709d34c0311e4cf,Soft Aluminum Cheese,Decet victoria cohibeo vesica vacuus tamdiu. Pecus valde absens tristis delibero comedo. Eligendi varietas auctor sperno delego.,Sobremesa,75.04419465025701,https://loremflickr.com/251/2677/food?lock=3489520980598037,totus,arbustum,acceptus,deleo,asporto,peior,nobis,vomica,202,22,32,48,vegano,,true,false,13.73731969308481,2025-06-22T23:13:14.411Z,true,40,2.671068798523982,268,2025-02-08T03:29:23.628Z,2025-02-23T03:56:46.490Z,amendoim,,
683d8d05c709d34c0311e77c,683d8d05c709d34c0311e49d,683d8d05c709d34c0311e4cf,Small Rubber Hat,Solitudo triumphus votum fugit compono ut tui. Coniecto tempore ducimus magnam advoco arto contra ipsum cattus acceptus. Casus laborum sub.,Sobremesa,146.49779910861594,https://loremflickr.com/252/3864/food?lock=3399232213607188,bos,armarium,degero,cauda,,,,,277,5,131,82,,,true,false,19.171390545800293,2025-10-03T02:49:17.962Z,true,32,4.487375474516055,121,2024-06-22T01:32:50.357Z,2025-04-13T13:32:20.178Z,,,
683d8d05c709d34c0311e780,683d8d05c709d34c0311e49d,683d8d05c709d34c0311e4cf,Fresh Wooden Mouse,Aduro articulus socius una. Clibanus spes arceo. Tredecim aspernatur aegrus aperiam depereo terra reprehenderit debilito demitto vulgivagus.,Acompanhamento,57.291577489804624,https://loremflickr.com/1458/2933/food?lock=3612116351120721,cruentus,verbum,accusantium,,,,,,1090,80,12,24,vegetariano,vegano,false,false,75.64486800673214,2025-11-12T14:25:23.141Z,true,26,4.764903441738982,278,2024-11-05T00:19:53.628Z,2025-02-10T15:18:55.362Z,,,
683d8d05c709d34c0311e786,683d8d05c709d34c0311e49e,683d8d05c709d34c0311e4d0,Tasty Gold Table,Clementia auctor vespillo animadverto conculco id viduo. Aedificium cruentus tyrannus communis sperno blanditiis. Contabesco textor audeo denuncio utique vociferor aestas.,Sobremesa,30.375912452120055,https://loremflickr.com/2603/3096/food?lock=4644349435661998,cribro,templum,aegre,celer,cubicularis,,,,783,69,59,33,vegetariano,,true,false,62.244258810446226,2025-09-06T08:15:48.389Z,true,16,3.6800765370762503,219,2024-01-24T02:03:49.310Z,2025-03-19T20:56:28.725Z,frutos do mar,amendoim,glúten
683d8d05c709d34c0311e789,683d8d05c709d34c0311e49e,683d8d05c709d34c0311e4d0,Recycled Steel Pants,Substantia caterva aureus blanditiis virgo conitor. Vito curvo vomito. Repudiandae adeo ademptio decipio.,Bebida,52.96756062179584,https://loremflickr.com/635/1507/food?lock=2311370494215631,comburo,adipisci,alias,,,,,,1069,26,95,79,,,false,false,54.39041805529226,2025-07-02T04:31:48.337Z,true,14,3.26209912492828,182,2024-03-16T15:09:28.394Z,2025-02-18T03:48:57.381Z,ovos,lactose,
683d8d05c709d34c0311e78b,683d8d05c709d34c0311e49e,683d8d05c709d34c0311e4d0,Handmade Concrete Car,Trucido caelestis approbo damno concido. Tactus texo delibero occaecati ambulo. Voro confido bardus tantillus.,Prato Principal,137.5542605158157,https://loremflickr.com/2055/616/food?lock=361478492713994,aspernatur,tenax,tollo,,,,,,721,53,84,57,sem glúten,vegano,false,false,22.854683307031806,2025-11-14T21:36:14.439Z,true,29,3.400797729553966,109,2024-02-19T15:34:05.766Z,2025-04-26T18:40:54.913Z,amendoim,,
683d8d05c709d34c0311e78d,683d8d05c709d34c0311e49e,683d8d05c709d34c0311e4d0,Unbranded Gold Towels,Comptus tamisium sono. Conturbo aeternus tribuo caries nesciunt arcus cado. Mollitia vespillo curis sol.,Acompanhamento,84.1171275225827,https://loremflickr.com/1872/93/food?lock=2509009292079339,veritas,cunabula,et,voveo,tametsi,demonstro,patria,caterva,1063,74,37,84,sem glúten,,false,false,41.54996451002476,2025-07-20T16:44:30.739Z,true,33,4.928668267895398,79,2023-06-05T04:16:00.828Z,2025-02-11T06:53:26.085Z,glúten,,
683d8d05c709d34c0311e78f,683d8d05c709d34c0311e49e,683d8d05c709d34c0311e4d0,Licensed Cotton Chicken,Truculenter virtus vobis supra decipio thorax solus sono vindico quis. Coruscus crustulum denego vesco umquam culpo. Condico unde eos testimonium sunt sapiente.,Acompanhamento,94.8844350973006,https://loremflickr.com/1624/3202/food?lock=1412905776525297,pecto,spiritus,vae,antiquus,demo,abundans,sortitus,,463,6,145,32,sem glúten,,false,false,40.50558845458913,2025-08-07T13:50:50.189Z,true,30,2.7204122678562133,215,2024-09-29T13:27:52.960Z,2025-04-19T01:50:03.772Z,,,
683d8d05c709d34c0311e797,683d8d05c709d34c0311e49e,683d8d05c709d34c0311e4d0,Incredible Silk Chicken,Turpis temporibus deputo cupiditas. Averto confido debilito virga advenio sono. Complectus universe nisi supplanto quidem adipiscor cui.,Sobremesa,11.806553041810586,https://loremflickr.com/3393/1120/food?lock=1173747468309602,peccatus,aliquam,supra,,,,,,335,25,143,21,vegano,,false,false,60.69715776227616,2025-11-26T18:43:25.951Z,true,40,3.039203162885944,59,2023-12-01T11:12:41.133Z,2025-05-06T16:57:50.986Z,frutos do mar,amendoim,
683d8d05c709d34c0311e79e,683d8d05c709d34c0311e49f,683d8d05c709d34c0311e4d1,Unbranded Concrete Cheese,Comprehendo aut trans tergo traho autem aegre vox. Admitto colligo deprecator ulterius cupiditas. Texo despecto catena bestia vespillo caterva dolorum.,Sobremesa,64.31158783097845,https://loremflickr.com/3936/1007/food?lock=8247679955354351,volaticus,vigilo,voveo,sed,texo,,,,407,62,125,23,,,true,false,16.557533923660117,2025-10-31T06:57:37.770Z,true,5,4.34976634216847,287,2023-06-10T19:03:32.976Z,2025-03-07T18:23:52.325Z,ovos,soja,glúten
683d8d05c709d34c0311e7a1,683d8d05c709d34c0311e49f,683d8d05c709d34c0311e4d1,Soft Plastic Chips,Patria collum degero texo excepturi ullam audentia deinde. Averto vis candidus blanditiis abeo antea quidem benigne adsuesco sono. Depromo umbra umerus vomito currus amor canonicus acervus aegrotatio clementia.,Entrada,59.14543320941707,https://loremflickr.com/3124/2808/food?lock=8640897371385580,atque,aestus,tepidus,,,,,,440,28,14,31,,,false,false,13.92869245306343,2025-08-22T03:15:49.928Z,true,16,2.3656546322003855,180,2025-05-30T18:52:30.470Z,2025-02-18T16:54:11.967Z,lactose,,
683d8d05c709d34c0311e7a3,683d8d05c709d34c0311e4a0,683d8d05c709d34c0311e4d2,Sleek Marble Hat,Totam officiis avarus molestias tenuis. Tergo altus celebrer maiores video beneficium. Denego nisi unde cohaero subito vix comitatus similique adulatio commodi.,Prato Principal,51.25014103880532,https://loremflickr.com/2311/3766/food?lock=8211593032895163,demulceo,numquam,benevolentia,conduco,,,,,103,32,19,75,vegano,vegetariano,false,false,17.670611551492293,2025-09-06T00:52:55.972Z,true,34,4.833889642995969,147,2024-10-15T16:40:54.299Z,2025-03-21T20:51:45.899Z,glúten,ovos,lactose
683d8d05c709d34c0311e7a7,683d8d05c709d34c0311e4a0,683d8d05c709d34c0311e4d2,Elegant Marble Towels,Corrupti delego versus ciminatio valens minus cui adeptio. Cuius caste ter. Benevolentia ambulo comburo annus expedita esse tolero acerbitas.,Acompanhamento,139.5201606976772,https://loremflickr.com/1867/1459/food?lock=5767849291074534,autus,tutis,iusto,tamen,dolores,crapula,tandem,,379,26,130,27,vegano,,false,false,110.9305628101276,2025-10-18T16:35:54.549Z,true,13,4.209023886424093,11,2024-05-16T21:32:42.500Z,2025-05-14T11:04:52.449Z,,,
683d8d05c709d34c0311e7a9,683d8d05c709d34c0311e4a0,683d8d05c709d34c0311e4d2,Sleek Bamboo Gloves,Demonstro derideo spes torqueo cupiditas sperno peccatus. Curo titulus cerno adflicto natus solio reprehenderit. Eveniet quibusdam defendo suasoria contra ager compello vis animi.,Entrada,71.95460246043349,https://loremflickr.com/1945/3193/food?lock=1417268416993833,compono,templum,teres,textilis,attonbitus,,,,1059,34,77,46,,,false,false,110.01663474106094,2025-08-04T05:40:19.276Z,true,11,2.4496905013140404,294,2024-03-25T23:32:58.379Z,2025-04-30T05:50:30.722Z,,,
683d8d05c709d34c0311e7ad,683d8d05c709d34c0311e4a0,683d8d05c709d34c0311e4d2,Gorgeous Rubber Car,Utpote sperno decens. Utor cura vinco. Eius ipsam capio.,Prato Principal,63.891076827069476,https://loremflickr.com/1257/2076/food?lock=5969521235888595,comptus,copia,terreo,conitor,terror,modi,crepusculum,,397,46,56,16,,,false,false,111.37904687866198,2025-08-20T08:52:42.076Z,true,7,4.526829757506928,22,2023-07-04T22:28:28.560Z,2025-03-05T23:52:31.443Z,,,
683d8d05c709d34c0311e7bd,683d8d05c709d34c0311e4a2,683d8d05c709d34c0311e4d4,Licensed Steel Table,Aetas arx adflicto. Adicio theologus defungo deripio deporto vester id. Avarus desolo arbor.,Entrada,17.314934829652834,https://loremflickr.com/629/668/food?lock=889392225945184,suffragium,tonsor,deprimo,,,,,,683,72,72,19,,,false,false,68.7139195645519,2025-11-04T04:26:30.284Z,true,33,2.80577511451106,250,2023-10-01T17:16:49.936Z,2025-04-06T15:06:25.031Z,soja,amendoim,
683d8d05c709d34c0311e7be,683d8d05c709d34c0311e4a2,683d8d05c709d34c0311e4d4,Electronic Ceramic Shirt,Aeger contego vorax arcus sordeo spectaculum. Comptus ultra pax tenuis recusandae vulpes. Attero quibusdam ipsam depono stella absorbeo decimus conicio conservo ambulo.,Acompanhamento,83.8477914478643,https://loremflickr.com/1041/2545/food?lock=1818261666575632,eius,ait,voluptas,,,,,,285,41,84,9,vegetariano,sem glúten,false,true,52.98464253948213,2025-09-30T05:15:49.671Z,true,37,2.0382770164516337,3,2024-11-19T19:43:10.572Z,2025-05-16T04:31:52.425Z,glúten,lactose,
683d8d05c709d34c0311e7c1,683d8d05c709d34c0311e4a2,683d8d05c709d34c0311e4d4,Incredible Rubber Pizza,Eaque beneficium aduro alo. Tamdiu colligo cunae dolorem ventosus. Substantia volutabrum surculus stillicidium ager beatae.,Prato Principal,46.160865982554824,https://loremflickr.com/3460/600/food?lock=7195897605640215,vix,supra,tempore,,,,,,673,9,42,25,,,false,false,26.814422731551808,2025-08-22T00:44:21.182Z,true,6,2.4495015690424613,231,2023-08-03T21:49:53.065Z,2025-03-06T09:49:42.597Z,soja,ovos,
683d8d05c709d34c0311e7cd,683d8d05c709d34c0311e4a3,683d8d05c709d34c0311e4d5,Oriental Cotton Sausages,Hic tergum aqua nam soluta cometes cohibeo adhuc. Tepidus dedico torqueo aeternus iusto debitis repellendus. Cupiditas vulgo ullam.,Bebida,32.29600016124924,https://loremflickr.com/2244/2075/food?lock=7749048725703284,synagoga,aperio,perspiciatis,debilito,cupiditas,viscus,ultra,ambitus,810,54,29,72,sem glúten,vegetariano,true,false,33.414270446367915,2025-08-17T02:11:49.821Z,true,34,4.421959419551456,14,2024-11-20T00:04:27.275Z,2025-03-27T23:02:50.436Z,glúten,,
683d8d05c709d34c0311e7d2,683d8d05c709d34c0311e4a3,683d8d05c709d34c0311e4d5,Incredible Gold Pizza,Varietas compono ab tertius auctus utilis. Tum adficio vilitas bellum. Baiulus thalassinus auctus.,Acompanhamento,47.75689069382319,https://loremflickr.com/2205/1735/food?lock=3595466472522300,corona,usque,umerus,adfero,,,,,141,80,129,87,vegano,sem glúten,false,false,38.56543737514954,2025-08-26T02:38:25.333Z,true,13,4.488827698230322,174,2024-12-09T22:19:17.035Z,2025-05-27T14:27:30.514Z,soja,glúten,lactose
683d8d05c709d34c0311e7d9,683d8d05c709d34c0311e4a3,683d8d05c709d34c0311e4d5,Sleek Bronze Ball,Audio umbra talis arbitro pauper expedita. Ver tam velociter consuasor adnuo condico absorbeo una valeo. Antiquus confido vulnus valens sol tempore confido voluptatum.,Bebida,128.17905429473922,https://loremflickr.com/2810/1241/food?lock=339456491476829,cum,abstergo,amiculum,corrigo,,,,,824,36,41,19,vegetariano,,false,false,62.21043825462591,2025-06-25T04:40:40.727Z,true,20,4.460248302999461,162,2025-05-24T08:17:55.214Z,2025-05-02T03:35:50.448Z,,,
683d8d06c709d34c0311e7e4,683d8d05c709d34c0311e4a3,683d8d05c709d34c0311e4d5,Sleek Steel Towels,Arguo ventus venustas. Vitium beatus sordeo stella concido. Caelestis admoveo similique.,Entrada,97.23970522691904,https://loremflickr.com/2552/518/food?lock=7243353879209788,bene,cuppedia,conatus,,,,,,223,27,85,57,,,false,false,107.87131002202428,2025-06-15T00:29:36.520Z,true,33,4.978102757351,300,2024-01-04T09:52:16.737Z,2025-03-23T19:37:59.081Z,amendoim,lactose,frutos do mar
683d8d06c709d34c0311e7e9,683d8d05c709d34c0311e4a4,683d8d05c709d34c0311e4d6,Licensed Aluminum Tuna,Vitiosus centum verbera currus eaque iste versus tener utor catena. Absque atque creptio antea bardus cauda. Administratio valeo venia ubi apto paulatim ocer video acsi.,Sobremesa,78.53954235991094,https://loremflickr.com/3817/520/food?lock=8498905271183094,defessus,patior,suscipit,baiulus,vinum,desolo,aeneus,,1104,34,67,43,sem glúten,,false,false,98.44817505795923,2025-06-23T03:23:18.668Z,true,17,4.160325013901222,54,2024-12-01T03:16:38.745Z,2025-04-14T17:23:27.291Z,soja,frutos do mar,amendoim
683d8d06c709d34c0311e7f1,683d8d05c709d34c0311e4a4,683d8d05c709d34c0311e4d6,Oriental Granite Salad,Derideo ventus exercitationem decor cursim undique doloremque. Apostolus caelum laboriosam una possimus. Audeo debeo assentator porro coadunatio subnecto.,Entrada,125.93537142228949,https://loremflickr.com/1433/419/food?lock=4804168156477121,patria,adaugeo,celo,corona,degenero,comitatus,,,418,25,105,58,vegetariano,vegano,true,false,27.797515588002895,2025-07-01T19:54:14.168Z,true,18,4.472671076103429,1,2023-12-28T01:08:34.392Z,2025-03-01T11:52:27.552Z,amendoim,,
683d8d06c709d34c0311e7fe,683d8d05c709d34c0311e4a5,683d8d05c709d34c0311e4d7,Soft Bronze Salad,Sequi distinctio curiositas aestas bellicus vester. Desino dolorem alveus demens toties est depulso. Hic vitiosus ventus cibo.,Prato Principal,9.863699871846904,https://loremflickr.com/656/3273/food?lock=4061606443332602,averto,tempus,contra,tepesco,addo,depopulo,baiulus,,903,79,50,78,vegano,,false,false,7.76924276610738,2025-06-21T20:59:51.209Z,true,28,4.317562632750903,144,2025-04-08T05:33:45.357Z,2025-04-30T05:33:04.371Z,lactose,,
683d8d06c709d34c0311e800,683d8d05c709d34c0311e4a6,683d8d05c709d34c0311e4d8,Handmade Wooden Pizza,Depereo sordeo dolorum curo allatus decerno triumphus curriculum. Vir doloribus ocer vis concedo delinquo benevolentia crur. Aeger ustulo tego absorbeo bonus artificiose arbustum trans itaque.,Acompanhamento,129.5894316530864,https://loremflickr.com/1175/176/food?lock=3077525456539078,vestigium,cresco,sumo,sodalitas,,,,,955,53,42,69,,,false,false,85.371435476764,2025-08-26T20:56:35.576Z,true,28,2.1837057461300673,181,2024-10-24T16:08:30.766Z,2025-03-15T23:46:41.023Z,,,
683d8d06c709d34c0311e801,683d8d05c709d34c0311e4a6,683d8d05c709d34c0311e4d8,Oriental Metal Shoes,Spectaculum thymbra adsidue demulceo inflammatio curso. Acquiro uberrime thalassinus amissio cubitum solio pecus caterva alter. Apto atrox aspernatur contra aeternus ustulo confugo acerbitas nemo.,Acompanhamento,120.15634067880605,https://loremflickr.com/2897/741/food?lock=7044321139550619,credo,depraedor,denego,sperno,tergum,,,,869,73,10,66,,,false,false,107.9444054955654,2025-08-07T04:01:21.123Z,true,8,3.6730855997586644,278,2025-03-09T19:14:32.462Z,2025-03-08T22:08:27.805Z,ovos,frutos do mar,glúten
683d8d06c709d34c0311e802,683d8d05c709d34c0311e4a6,683d8d05c709d34c0311e4d8,Bespoke Rubber Salad,Conicio sint advenio derelinquo earum. Advoco ex corroboro adinventitias. Torrens deinde adopto decens una.,Bebida,57.660906952045565,https://loremflickr.com/2348/2882/food?lock=1228854090128039,carcer,comis,articulus,depraedor,aiunt,votum,comitatus,,1054,36,109,10,vegano,vegetariano,false,false,68.31976682340107,2025-11-26T07:33:07.247Z,true,42,3.7235796298096746,29,2024-11-09T09:24:12.639Z,2025-03-31T22:28:03.677Z,soja,,
683d8d06c709d34c0311e803,683d8d05c709d34c0311e4a6,683d8d05c709d34c0311e4d8,Bespoke Granite Chips,Arto solum claro. Congregatio damnatio defungo circumvenio casus subseco speciosus temporibus aeneus territo. Super at tabula thymbra.,Bebida,84.89287815001572,https://loremflickr.com/2946/1635/food?lock=5878243110048335,enim,delectatio,repellendus,cum,calcar,acerbitas,quibusdam,creber,105,20,19,36,vegetariano,vegano,false,false,64.98114979415195,2025-11-04T01:57:37.922Z,true,36,3.876762320041641,219,2024-03-23T23:35:39.002Z,2025-05-04T23:06:35.768Z,lactose,glúten,frutos do mar
683d8d06c709d34c0311e808,683d8d05c709d34c0311e4a6,683d8d05c709d34c0311e4d8,Fantastic Wooden Soap,Thema temptatio voluptatum apostolus speculum accendo voro uredo sto contra. Curto tantum comedo delicate tondeo. Calco coniuratio custodia brevis ager supplanto id colo bestia.,Bebida,130.3150617899908,https://loremflickr.com/399/3943/food?lock=6095323527281057,solum,modi,tubineus,numquam,,,,,357,18,15,85,vegetariano,sem glúten,false,false,108.31728769591024,2025-09-20T19:56:49.460Z,true,22,2.6743655194912064,245,2023-11-26T07:53:13.015Z,2025-05-27T17:05:48.371Z,glúten,frutos do mar,ovos
683d8d06c709d34c0311e80c,683d8d05c709d34c0311e4a6,683d8d05c709d34c0311e4d8,Intelligent Granite Shoes,Tersus depraedor versus. Corona comprehendo conor acidus tempora arca alienus animus defluo cupiditas. Curiositas vos amet claro synagoga terminatio.,Bebida,10.31324561439871,https://loremflickr.com/2001/874/food?lock=7873911451131313,corporis,veritatis,verbum,vigor,succurro,conspergo,,,1194,34,94,44,,,false,false,84.75602601227537,2025-11-07T19:02:34.057Z,true,26,4.154339385228328,97,2023-06-25T10:04:21.304Z,2025-05-01T00:48:47.918Z,amendoim,glúten,
683d8d06c709d34c0311e80e,683d8d05c709d34c0311e4a6,683d8d05c709d34c0311e4d8,Luxurious Marble Pizza,Expedita balbus adflicto amicitia urbs corpus. Deficio voluntarius adipisci magni fuga pectus ab aduro cohaero. Adipiscor coepi asper animadverto.,Bebida,11.876681325740208,https://loremflickr.com/1830/1903/food?lock=3034889009553122,defessus,curtus,alii,volutabrum,crebro,confido,denego,aperte,981,55,79,55,vegetariano,,false,false,33.48177880212422,2025-07-17T21:23:41.342Z,true,13,2.772517353490003,167,2024-02-08T16:49:53.349Z,2025-04-02T15:25:58.198Z,frutos do mar,soja,lactose
683d8d06c709d34c0311e813,683d8d05c709d34c0311e4a7,683d8d05c709d34c0311e4d9,Gorgeous Granite Table,Optio tolero consuasor voluptatibus sollers vae arto aureus. Vir sperno sunt artificiose vulgivagus corrumpo conitor tabula cum distinctio. Bardus summopere bardus.,Sobremesa,58.44153462083681,https://loremflickr.com/3805/3411/food?lock=8820710938299482,adeptio,inventore,quaerat,trucido,paens,contabesco,beneficium,,264,76,61,75,sem glúten,,false,false,51.736993006174636,2025-10-27T17:24:00.578Z,true,21,4.897137197883026,154,2023-12-10T21:04:11.670Z,2025-02-28T15:24:08.513Z,glúten,amendoim,soja
683d8d06c709d34c0311e817,683d8d05c709d34c0311e4a7,683d8d05c709d34c0311e4d9,Fantastic Concrete Cheese,Aestus patria artificiose cur acerbitas cilicium ipsum conor patrocinor. Explicabo amissio voluptatem collum depereo suppono administratio aestivus ipsam deprecator. Caveo censura apparatus distinctio concedo tersus.,Acompanhamento,134.45010803675098,https://loremflickr.com/1858/2571/food?lock=289448829474463,talis,agnosco,inflammatio,,,,,,591,9,67,38,sem glúten,vegetariano,false,false,101.73153046557442,2025-08-12T05:44:35.964Z,true,36,2.049360052717409,255,2025-02-13T09:09:00.762Z,2025-04-23T16:54:18.021Z,soja,,
683d8d06c709d34c0311e824,683d8d05c709d34c0311e4a7,683d8d05c709d34c0311e4d9,Soft Gold Soap,Voluptates cupio vinculum. Vulgo canto amet aut deprecator. Acies admitto cohors.,Acompanhamento,37.333639331601276,https://loremflickr.com/1179/1032/food?lock=4481993247208082,derideo,ambulo,cribro,,,,,,715,19,135,31,sem glúten,vegetariano,false,false,14.600813056756714,2025-08-15T23:13:40.753Z,true,19,2.945681780184334,24,2025-05-29T05:40:00.774Z,2025-02-25T21:53:20.131Z,ovos,,
683d8d06c709d34c0311e828,683d8d05c709d34c0311e4a8,683d8d05c709d34c0311e4da,Bespoke Plastic Pizza,Trepide vomer vindico temeritas ascit tondeo. Arcesso auctor bestia aliqua uterque timor aranea. Argumentum amita reiciendis sto appello distinctio sui bellicus.,Bebida,94.08644709965955,https://loremflickr.com/156/3650/food?lock=8538634891194607,aeger,vesco,natus,ratione,contabesco,consuasor,surculus,,148,74,113,78,,,true,false,40.4343740939004,2025-08-09T07:35:49.762Z,true,29,3.183097902923602,131,2023-07-06T20:04:02.328Z,2025-02-10T01:11:25.396Z,ovos,soja,amendoim
683d8d06c709d34c0311e82a,683d8d05c709d34c0311e4a8,683d8d05c709d34c0311e4da,Incredible Concrete Gloves,Beatus curo verbera canto placeat decipio cohaero ventito. Ara abeo tempore baiulus vindico. Numquam apto capillus.,Entrada,101.42860161289896,https://loremflickr.com/3987/361/food?lock=3769717924566281,agnosco,canonicus,ullam,trans,victus,constans,voro,,452,5,97,81,vegetariano,vegano,false,false,61.725840673044154,2025-08-18T22:38:52.987Z,true,23,3.2147673480677614,172,2023-12-17T06:22:33.719Z,2025-03-06T20:12:36.700Z,,,
683d8d06c709d34c0311e82b,683d8d05c709d34c0311e4a8,683d8d05c709d34c0311e4da,Handcrafted Metal Chair,Cedo inventore tergiversatio paulatim audax derelinquo civitas. Tepidus temptatio creator conduco occaecati adicio tamquam. Maiores crinis molestias cedo viriliter compello.,Sobremesa,92.09754622243982,https://loremflickr.com/2514/1442/food?lock=2391551768943272,cognomen,territo,absque,repellendus,,,,,118,23,99,17,sem glúten,vegetariano,false,false,106.81021827772194,2025-09-04T04:16:24.540Z,true,24,3.1088387917813174,72,2023-12-20T03:52:15.184Z,2025-03-17T10:02:16.326Z,ovos,,
683d8d06c709d34c0311e82d,683d8d05c709d34c0311e4a8,683d8d05c709d34c0311e4da,Luxurious Bamboo Shirt,Deludo sopor provident conscendo. Chirographum sumo vespillo. Ipsum argumentum cur cunae.,Sobremesa,36.91295316623298,https://loremflickr.com/1192/2936/food?lock=2471455222537119,coadunatio,vulariter,desparatus,labore,dolor,temeritas,aureus,,836,9,111,23,vegano,,false,true,19.077712267215407,2025-10-09T11:03:19.241Z,true,20,2.373630255635897,136,2024-03-31T11:19:57.747Z,2025-02-28T09:07:47.516Z,lactose,,
683d8d06c709d34c0311e82f,683d8d05c709d34c0311e4a8,683d8d05c709d34c0311e4da,Handmade Silk Mouse,Cribro commodi temperantia nihil assentator complectus depulso derideo ustulo vulgus. Ultra aestus doloremque amissio vilicus coniuratio cohors amet confugo. Admitto est tollo adstringo maiores universe deprecator similique tonsor.,Entrada,37.424186675885316,https://loremflickr.com/2321/2595/food?lock=4772817409864771,deputo,sol,denique,attonbitus,sursum,substantia,,,751,8,33,12,,,true,false,86.2570684292799,2025-06-14T01:11:42.493Z,false,31,4.59034667596549,244,2024-08-14T18:17:52.963Z,2025-02-13T03:50:05.783Z,glúten,ovos,
